"","Groupe","Cocktail","Ingrédients","Recette","Images"
"619","cocktails-a-la-vodka","liqueur-de-noix-vertes","100 cl de vodka","
			Réalisez la recette ""Liqueur de noix vertes"" directement en bouteilles.		 
			Ramasser les noix dans la première semaine de juillet. Les couper en quatre et les mettre à macérer pendant 3 mois dans la vodka dans un bocal couvert non fermé.
Faire un sirop avec les 500 g de sucre et l'eau. Laisser refroidir et mélanger le tout. Filtrer et mettre en bouteilles. On obtient un brou de noix qui plus il vieillit, meilleur il est. 
.		 
			Servir dans un verre de type """".		",NA
"620","cocktails-a-la-vodka","vin-de-cerises","500 g de sucre","
			Réalisez la recette ""Vin de cerises"" dans un grand récipient.		 
			Ecraser les cerises avec le noyau. Les mettre ensuite dans un bocal avec le reste des ingrédients. Remuez tous les jours pendant les 15 jours de macération.
.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20190103/85298_w512h384c1cx615cy4005.jpg"
"621","cocktails-a-la-vodka","vin-de-cerises","50 cl de vodka","
			Réalisez la recette ""Vin de cerises"" dans un grand récipient.		 
			Ecraser les cerises avec le noyau. Les mettre ensuite dans un bocal avec le reste des ingrédients. Remuez tous les jours pendant les 15 jours de macération.
.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20190103/85298_w512h384c1cx615cy4005.jpg"
"622","cocktails-a-la-vodka","vin-de-cerises","1 kg de cerises","
			Réalisez la recette ""Vin de cerises"" dans un grand récipient.		 
			Ecraser les cerises avec le noyau. Les mettre ensuite dans un bocal avec le reste des ingrédients. Remuez tous les jours pendant les 15 jours de macération.
.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20190103/85298_w512h384c1cx615cy4005.jpg"
"623","cocktails-a-la-vodka","vin-de-cerises","3 l de vin rouge","
			Réalisez la recette ""Vin de cerises"" dans un grand récipient.		 
			Ecraser les cerises avec le noyau. Les mettre ensuite dans un bocal avec le reste des ingrédients. Remuez tous les jours pendant les 15 jours de macération.
.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20190103/85298_w512h384c1cx615cy4005.jpg"
"624","cocktails-a-la-vodka","vodka-caramel","60 cl de vodka","
			Réalisez la recette ""Vodka caramel"" directement en bouteilles.		 
			Placez les ingrédients dans une bouteille, mélangez et placez au frais.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180906/82154_w512h384c1cx1194cy866.jpg"
"625","cocktails-a-la-vodka","vodka-caramel","30 cl de sirop de caramel","
			Réalisez la recette ""Vodka caramel"" directement en bouteilles.		 
			Placez les ingrédients dans une bouteille, mélangez et placez au frais.		 
			Servir dans un verre de type """".		","https://assets.afcdn.com/recipe/20180906/82154_w512h384c1cx1194cy866.jpg"
"626","cocktails-a-la-vodka","watermelon-vodka","1 pastèques","
			Réalisez la recette ""Watermelon Vodka"" dans un grand récipient.		 
			Placer la pastèque dans une grande assiette. Découper un trou rond (bouchon) d'environ 5-6 cm de diamètre sur la pastèque, retirer un peu de chair à l'aide d'une cuillère et y placer une bouteille de vodka ouverte à l'envers. 
Placez une serviette autour de la pastèque afin qu'elle reste stable. Enfoncez la bouteille légèrement afin que la vodka ne déborde pas. Laissez ainsi une journée entière.
Retirez la bouteille de vodka en bouchant rapidement le goulot afin de ne pas en renverser. Replacez-le bouchon découpé et réservez au frais environ 2 heures. Découper la pastèque en tranches et servez.		 
			Servir dans un verre de type """".		",NA
"627","cocktails-a-la-vodka","watermelon-vodka","1 bouteille de vodka","
			Réalisez la recette ""Watermelon Vodka"" dans un grand récipient.		 
			Placer la pastèque dans une grande assiette. Découper un trou rond (bouchon) d'environ 5-6 cm de diamètre sur la pastèque, retirer un peu de chair à l'aide d'une cuillère et y placer une bouteille de vodka ouverte à l'envers. 
Placez une serviette autour de la pastèque afin qu'elle reste stable. Enfoncez la bouteille légèrement afin que la vodka ne déborde pas. Laissez ainsi une journée entière.
Retirez la bouteille de vodka en bouchant rapidement le goulot afin de ne pas en renverser. Replacez-le bouchon découpé et réservez au frais environ 2 heures. Découper la pastèque en tranches et servez.		 
			Servir dans un verre de type """".		",NA
"628","cocktails-a-la-vodka","liqueur-d-orange","1 l de vodka","
			Réalisez la recette ""Liqueur d'orange"" directement en bouteilles.		 
			Placer dans un litre de vodka une orange coupé en tranches, pépins enlevés mais écorce laissée, macérer pendant dix jours, filtrer, ajouter le sucre de canne et mélanger.		 
			Servir dans un verre de type """".		",NA
"629","cocktails-a-la-vodka","liqueur-d-orange","1 orange","
			Réalisez la recette ""Liqueur d'orange"" directement en bouteilles.		 
			Placer dans un litre de vodka une orange coupé en tranches, pépins enlevés mais écorce laissée, macérer pendant dix jours, filtrer, ajouter le sucre de canne et mélanger.		 
			Servir dans un verre de type """".		",NA
"630","cocktails-a-la-vodka","liqueur-d-orange","250 g de sirop de sucre de canne","
			Réalisez la recette ""Liqueur d'orange"" directement en bouteilles.		 
			Placer dans un litre de vodka une orange coupé en tranches, pépins enlevés mais écorce laissée, macérer pendant dix jours, filtrer, ajouter le sucre de canne et mélanger.		 
			Servir dans un verre de type """".		",NA
"631","cocktails-a-la-vodka","vodka-tonic","14 cl de tonic","
			Réalisez la recette ""Vodka tonic"" directement dans le verre.		 
			Verser la vodka sur des glaçons. Remplir de tonic frais.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			Ajouter éventuellement une rondelle de citron vert.		","https://assets.afcdn.com/recipe/20180709/80474_w30h30c1cx75cy75.jpg"
"632","cocktails-a-la-vodka","vodka-tonic","6 cl de vodka","
			Réalisez la recette ""Vodka tonic"" directement dans le verre.		 
			Verser la vodka sur des glaçons. Remplir de tonic frais.
.		 
			Servir dans un verre de type ""old fashioned"".		 
			Ajouter éventuellement une rondelle de citron vert.		","https://assets.afcdn.com/recipe/20180709/80474_w30h30c1cx75cy75.jpg"
"633","cocktails-au-rhum","chiwawa"," Sucre","
			Réalisez la recette ""Chiwawa"" directement dans le verre.		 
			Verser le rhum dans un verre résistant à la chaleur et le faire chauffer au micro-ondes. Une fois chaud, le sortir pour le flamber... et maintenir une fourchette avec quatre sucres au dessus des flammes. Attendre que les sucres fondent, éteindre les flammes puis boire à la paille ensuite...		 
			Servir dans un verre de type ""shooter"".		","https://assets.afcdn.com/recipe/20180827/81962_w512h384c1cx1300cy1616.jpg"
"634","cocktails-au-rhum","chiwawa"," Rhum blanc","
			Réalisez la recette ""Chiwawa"" directement dans le verre.		 
			Verser le rhum dans un verre résistant à la chaleur et le faire chauffer au micro-ondes. Une fois chaud, le sortir pour le flamber... et maintenir une fourchette avec quatre sucres au dessus des flammes. Attendre que les sucres fondent, éteindre les flammes puis boire à la paille ensuite...		 
			Servir dans un verre de type ""shooter"".		","https://assets.afcdn.com/recipe/20180827/81962_w512h384c1cx1300cy1616.jpg"
"635","shooters","jager-bomb","25 cl d'energy drink (red bull, pitbull, duff)","
			Réalisez la recette ""Jäger Bomb"" directement dans le verre.		 
			Verser l'energy drink frais dans un grand verre. Verser le jägermeister dans un verre à shot, placer le verre à shot dans le tumbler et boire d'un trait ou en dégustant.		 
			Servir dans un verre de type ""tumbler"".		","https://assets.afcdn.com/recipe/20180827/81963_w512h384c1cx736cy712.jpg"
"636","shooters","jager-bomb","4 cl de jägermeister","
			Réalisez la recette ""Jäger Bomb"" directement dans le verre.		 
			Verser l'energy drink frais dans un grand verre. Verser le jägermeister dans un verre à shot, placer le verre à shot dans le tumbler et boire d'un trait ou en dégustant.		 
			Servir dans un verre de type ""tumbler"".		","https://assets.afcdn.com/recipe/20180827/81963_w512h384c1cx736cy712.jpg"
"637","shooters","shotgun-tequila-paf"," Sel","
			Réalisez la recette ""Shotgun (Tequila Paf)"" directement dans le verre.		 
			Dans un shooter, verser la tequila et allonger doucement de soda... faire couler quelques gouttes de Citron sur le dos de la main et y saupoudrer le sel. ""Frapper"" le verre, c'est à dire... le prendre de la main droite, boucher le goulot avec la paume gauche, et frapper le fond du verre sur la table assez fort une fois, et boire straight ""cul sec"" pendant que le breuvage mousse, le verre terminé, lécher le sel imbibé de Citron sur le dos de la main et croquer le morceau de citron comme le veut la tradition.
.		 
			Servir dans un verre de type ""shooter"".		","https://assets.afcdn.com/recipe/20180801/81668_w512h384c1cx2250cy1500.jpg"
"638","shooters","shotgun-tequila-paf"," quartier de citron vert","
			Réalisez la recette ""Shotgun (Tequila Paf)"" directement dans le verre.		 
			Dans un shooter, verser la tequila et allonger doucement de soda... faire couler quelques gouttes de Citron sur le dos de la main et y saupoudrer le sel. ""Frapper"" le verre, c'est à dire... le prendre de la main droite, boucher le goulot avec la paume gauche, et frapper le fond du verre sur la table assez fort une fois, et boire straight ""cul sec"" pendant que le breuvage mousse, le verre terminé, lécher le sel imbibé de Citron sur le dos de la main et croquer le morceau de citron comme le veut la tradition.
.		 
			Servir dans un verre de type ""shooter"".		","https://assets.afcdn.com/recipe/20180801/81668_w512h384c1cx2250cy1500.jpg"
"639","shooters","shotgun-tequila-paf","3 cl de tequila","
			Réalisez la recette ""Shotgun (Tequila Paf)"" directement dans le verre.		 
			Dans un shooter, verser la tequila et allonger doucement de soda... faire couler quelques gouttes de Citron sur le dos de la main et y saupoudrer le sel. ""Frapper"" le verre, c'est à dire... le prendre de la main droite, boucher le goulot avec la paume gauche, et frapper le fond du verre sur la table assez fort une fois, et boire straight ""cul sec"" pendant que le breuvage mousse, le verre terminé, lécher le sel imbibé de Citron sur le dos de la main et croquer le morceau de citron comme le veut la tradition.
.		 
			Servir dans un verre de type ""shooter"".		","https://assets.afcdn.com/recipe/20180801/81668_w512h384c1cx2250cy1500.jpg"
"640","shooters","shotgun-tequila-paf"," Tonic","
			Réalisez la recette ""Shotgun (Tequila Paf)"" directement dans le verre.		 
			Dans un shooter, verser la tequila et allonger doucement de soda... faire couler quelques gouttes de Citron sur le dos de la main et y saupoudrer le sel. ""Frapper"" le verre, c'est à dire... le prendre de la main droite, boucher le goulot avec la paume gauche, et frapper le fond du verre sur la table assez fort une fois, et boire straight ""cul sec"" pendant que le breuvage mousse, le verre terminé, lécher le sel imbibé de Citron sur le dos de la main et croquer le morceau de citron comme le veut la tradition.
.		 
			Servir dans un verre de type ""shooter"".		","https://assets.afcdn.com/recipe/20180801/81668_w512h384c1cx2250cy1500.jpg"
"641","cocktails-a-la-vodka","roulette-russe","1/3 shooter de vodka","
			Réalisez la recette ""Roulette Russe"" directement dans le verre.		 
			Dans le verre shooter mettre la vodka, le galliano et y déposer un quartier de citron Y verser un peu de sucre.
Dans un verre à cognac, mettre la sambuca et déposer le verre à cognac sur un verre normal de façon a avoir un équillibre (en 45 degrés).
Faire flamber la sambuca en faisant tourner le verre a cognac.
Faire flamber pendant environ 5 sec. et verser le tout sur le ou les shooters, attendre environ 5 sec.
Boire le shooter et manger le citron immédiatement apres avoir avalé l'alcool.
Bien éteindre le feu avant de boire! 
ATTENTION: salissant pour les comptoirs et faire sur une surface résistante au feu!
Très spectaculaire lorsque plusieurs shooters sont fait, on tamise les lumières et on fait couler la Sambuca enflammée sur les shooters ce qui crée un mur de feu.		 
			Servir dans un verre de type ""shooter"".		 
			Aucune.		",NA
"642","cocktails-a-la-vodka","roulette-russe","1/3 shooter de galliano","
			Réalisez la recette ""Roulette Russe"" directement dans le verre.		 
			Dans le verre shooter mettre la vodka, le galliano et y déposer un quartier de citron Y verser un peu de sucre.
Dans un verre à cognac, mettre la sambuca et déposer le verre à cognac sur un verre normal de façon a avoir un équillibre (en 45 degrés).
Faire flamber la sambuca en faisant tourner le verre a cognac.
Faire flamber pendant environ 5 sec. et verser le tout sur le ou les shooters, attendre environ 5 sec.
Boire le shooter et manger le citron immédiatement apres avoir avalé l'alcool.
Bien éteindre le feu avant de boire! 
ATTENTION: salissant pour les comptoirs et faire sur une surface résistante au feu!
Très spectaculaire lorsque plusieurs shooters sont fait, on tamise les lumières et on fait couler la Sambuca enflammée sur les shooters ce qui crée un mur de feu.		 
			Servir dans un verre de type ""shooter"".		 
			Aucune.		",NA
"643","cocktails-a-la-vodka","roulette-russe","6 cl de sambuca","
			Réalisez la recette ""Roulette Russe"" directement dans le verre.		 
			Dans le verre shooter mettre la vodka, le galliano et y déposer un quartier de citron Y verser un peu de sucre.
Dans un verre à cognac, mettre la sambuca et déposer le verre à cognac sur un verre normal de façon a avoir un équillibre (en 45 degrés).
Faire flamber la sambuca en faisant tourner le verre a cognac.
Faire flamber pendant environ 5 sec. et verser le tout sur le ou les shooters, attendre environ 5 sec.
Boire le shooter et manger le citron immédiatement apres avoir avalé l'alcool.
Bien éteindre le feu avant de boire! 
ATTENTION: salissant pour les comptoirs et faire sur une surface résistante au feu!
Très spectaculaire lorsque plusieurs shooters sont fait, on tamise les lumières et on fait couler la Sambuca enflammée sur les shooters ce qui crée un mur de feu.		 
			Servir dans un verre de type ""shooter"".		 
			Aucune.		",NA
